icd_altitude,header,seq_num,timestamp_arrival,sec,nsec,timestamp_valid,sec,nsec,device_id,altitude,variance
0,,0,,1539368980,592921972,,0,0,,272.429992676,0.0
0,,0,,1539368980,798151969,,0,0,,272.479980469,0.0
0,,0,,1539368981,155311107,,0,0,,272.649993896,0.0
0,,0,,1539368981,463443040,,0,0,,272.850006104,0.0
0,,0,,1539368981,771049022,,0,0,,272.519989014,0.0
0,,0,,1539368982,77311038,,0,0,,272.690002441,0.0
0,,0,,1539368982,331763029,,0,0,,272.829986572,0.0
0,,0,,1539368982,638899087,,0,0,,272.829986572,0.0
0,,0,,1539368982,896050930,,0,0,,272.190002441,0.0
0,,0,,1539368983,203242063,,0,0,,272.160003662,0.0
0,,0,,1539368983,510848045,,0,0,,272.540008545,0.0
0,,0,,1539368983,767188072,,0,0,,272.589996338,0.0
0,,0,,1539368984,73214054,,0,0,,272.329986572,0.0
0,,0,,1539368984,328376054,,0,0,,272.25,0.0
0,,0,,1539368984,585822105,,0,0,,273.040008545,0.0
0,,0,,1539368984,842459917,,0,0,,275.949981689,0.0
0,,0,,1539368985,98822116,,0,0,,275.809997559,0.0
0,,0,,1539368985,405515909,,0,0,,274.380004883,0.0
0,,0,,1539368985,611848115,,0,0,,272.899993896,0.0
0,,0,,1539368985,918987035,,0,0,,273.5,0.0
0,,0,,1539368986,175246953,,0,0,,271.829986572,0.0
0,,0,,1539368986,430807113,,0,0,,271.739990234,0.0
0,,0,,1539368986,739173889,,0,0,,273.570007324,0.0
0,,0,,1539368987,46046972,,0,0,,270.459991455,0.0
0,,0,,1539368987,302153110,,0,0,,268.389984131,0.0
0,,0,,1539368987,507214069,,0,0,,266.989990234,0.0
0,,0,,1539368987,813260078,,0,0,,267.130004883,0.0
0,,0,,1539368988,69538116,,0,0,,267.199981689,0.0
0,,0,,1539368988,375965118,,0,0,,262.899993896,0.0
0,,0,,1539368988,581732988,,0,0,,262.529998779,0.0
0,,0,,1539368988,888931035,,0,0,,262.699981689,0.0
0,,0,,1539368989,144048929,,0,0,,261.929992676,0.0
0,,0,,1539368989,399739980,,0,0,,260.970001221,0.0
0,,0,,1539368989,758547067,,0,0,,264.540008545,0.0
0,,0,,1539368990,65057992,,0,0,,264.729980469,0.0
0,,0,,1539368990,320759057,,0,0,,262.440002441,0.0
0,,0,,1539368990,578551054,,0,0,,266.519989014,0.0
0,,0,,1539368990,885153055,,0,0,,265.589996338,0.0
0,,0,,1539368991,192487955,,0,0,,267.5,0.0
0,,0,,1539368991,448374986,,0,0,,266.729980469,0.0
0,,0,,1539368991,705502986,,0,0,,269.220001221,0.0
0,,0,,1539368991,910542011,,0,0,,269.130004883,0.0
0,,0,,1539368992,167114973,,0,0,,268.970001221,0.0
0,,0,,1539368992,474741935,,0,0,,271.199981689,0.0
0,,0,,1539368992,781949043,,0,0,,270.299987793,0.0
0,,0,,1539368993,88453054,,0,0,,272.100006104,0.0
0,,0,,1539368993,344069004,,0,0,,272.429992676,0.0
0,,0,,1539368993,599744081,,0,0,,272.709991455,0.0
0,,0,,1539368993,906774044,,0,0,,273.100006104,0.0
0,,0,,1539368994,214764118,,0,0,,273.679992676,0.0
0,,0,,1539368994,472091913,,0,0,,273.279998779,0.0
0,,0,,1539368994,829823970,,0,0,,273.639984131,0.0
0,,0,,1539368995,86380958,,0,0,,274.779998779,0.0
0,,0,,1539368995,343404054,,0,0,,274.41998291,0.0
0,,0,,1539368995,599211931,,0,0,,274.709991455,0.0
0,,0,,1539368995,804075002,,0,0,,274.329986572,0.0
0,,0,,1539368996,110450983,,0,0,,274.509979248,0.0
0,,0,,1539368996,467582941,,0,0,,273.839996338,0.0
0,,0,,1539368996,723542928,,0,0,,273.720001221,0.0
0,,0,,1539368997,30246019,,0,0,,272.320007324,0.0
0,,0,,1539368997,235263109,,0,0,,274.130004883,0.0
0,,0,,1539368997,542098045,,0,0,,273.579986572,0.0
0,,0,,1539368997,900785923,,0,0,,274.279998779,0.0
0,,0,,1539368998,156877994,,0,0,,272.639984131,0.0
0,,0,,1539368998,463171005,,0,0,,273.329986572,0.0
0,,0,,1539368998,719640970,,0,0,,273.259979248,0.0
0,,0,,1539368999,27343034,,0,0,,273.729980469,0.0
0,,0,,1539368999,284117937,,0,0,,272.880004883,0.0
0,,0,,1539368999,490191936,,0,0,,272.089996338,0.0
0,,0,,1539368999,746386051,,0,0,,271.489990234,0.0
0,,0,,1539369000,53037881,,0,0,,271.350006104,0.0
0,,0,,1539369000,308959960,,0,0,,271.229980469,0.0
0,,0,,1539369000,667857885,,0,0,,269.690002441,0.0
0,,0,,1539369000,874994039,,0,0,,269.91998291,0.0
0,,0,,1539369001,181742906,,0,0,,268.589996338,0.0
0,,0,,1539369001,489342927,,0,0,,269.019989014,0.0
0,,0,,1539369001,796678066,,0,0,,268.449981689,0.0
0,,0,,1539369002,103723049,,0,0,,268.179992676,0.0
0,,0,,1539369002,410680055,,0,0,,268.850006104,0.0
0,,0,,1539369002,667906999,,0,0,,268.299987793,0.0
0,,0,,1539369002,974972963,,0,0,,268.269989014,0.0
0,,0,,1539369003,282206058,,0,0,,268.070007324,0.0
0,,0,,1539369003,589724063,,0,0,,269.75,0.0
0,,0,,1539369003,896846055,,0,0,,269.880004883,0.0
0,,0,,1539369004,153727054,,0,0,,271.790008545,0.0
0,,0,,1539369004,461074113,,0,0,,272.820007324,0.0
0,,0,,1539369004,717683076,,0,0,,271.579986572,0.0
0,,0,,1539369004,973354101,,0,0,,272.660003662,0.0
0,,0,,1539369005,280224084,,0,0,,272.630004883,0.0
0,,0,,1539369005,536508083,,0,0,,272.329986572,0.0
0,,0,,1539369005,792603969,,0,0,,272.66998291,0.0
0,,0,,1539369006,100011110,,0,0,,272.109985352,0.0
0,,0,,1539369006,406558990,,0,0,,273.100006104,0.0
0,,0,,1539369006,663194894,,0,0,,272.970001221,0.0
0,,0,,1539369006,969243049,,0,0,,271.820007324,0.0
0,,0,,1539369007,277806043,,0,0,,271.16998291,0.0
0,,0,,1539369007,584465026,,0,0,,270.979980469,0.0
0,,0,,1539369007,891567945,,0,0,,269.940002441,0.0
0,,0,,1539369008,148145914,,0,0,,269.100006104,0.0
0,,0,,1539369008,404093980,,0,0,,269.320007324,0.0
0,,0,,1539369008,661132097,,0,0,,269.5,0.0
0,,0,,1539369008,968456029,,0,0,,269.440002441,0.0
0,,0,,1539369009,275216102,,0,0,,268.470001221,0.0
0,,0,,1539369009,530693054,,0,0,,269.649993896,0.0
0,,0,,1539369009,786179065,,0,0,,269.029998779,0.0
0,,0,,1539369010,92663049,,0,0,,269.350006104,0.0
0,,0,,1539369010,399593114,,0,0,,269.799987793,0.0
0,,0,,1539369010,604980945,,0,0,,269.470001221,0.0
0,,0,,1539369010,911429882,,0,0,,270.589996338,0.0
0,,0,,1539369011,167440891,,0,0,,271.739990234,0.0
0,,0,,1539369011,474174976,,0,0,,271.160003662,0.0
0,,0,,1539369011,780915021,,0,0,,271.040008545,0.0
0,,0,,1539369012,87548017,,0,0,,270.559997559,0.0
0,,0,,1539369012,343691110,,0,0,,270.199981689,0.0
0,,0,,1539369012,599172115,,0,0,,270.559997559,0.0
0,,0,,1539369012,905349969,,0,0,,270.369995117,0.0
0,,0,,1539369013,161047935,,0,0,,269.699981689,0.0
0,,0,,1539369013,518632888,,0,0,,270.540008545,0.0
0,,0,,1539369013,723097085,,0,0,,270.070007324,0.0
0,,0,,1539369014,29310941,,0,0,,269.399993896,0.0
0,,0,,1539369014,285234928,,0,0,,269.239990234,0.0
0,,0,,1539369014,541765928,,0,0,,269.5,0.0
0,,0,,1539369014,900398015,,0,0,,268.809997559,0.0
0,,0,,1539369015,207041978,,0,0,,269.440002441,0.0
0,,0,,1539369015,462960004,,0,0,,269.529998779,0.0
0,,0,,1539369015,718121051,,0,0,,269.410003662,0.0
0,,0,,1539369015,974257946,,0,0,,269.320007324,0.0
0,,0,,1539369016,280633926,,0,0,,269.759979248,0.0
0,,0,,1539369016,586746931,,0,0,,268.910003662,0.0
0,,0,,1539369016,892395019,,0,0,,269.179992676,0.0
0,,0,,1539369017,198395013,,0,0,,268.619995117,0.0
0,,0,,1539369017,403759002,,0,0,,268.529998779,0.0
0,,0,,1539369017,761982917,,0,0,,269.589996338,0.0
0,,0,,1539369018,67687034,,0,0,,268.489990234,0.0
0,,0,,1539369018,273370981,,0,0,,268.579986572,0.0
0,,0,,1539369018,580863952,,0,0,,267.029998779,0.0
0,,0,,1539369018,938376903,,0,0,,267.690002441,0.0
0,,0,,1539369019,245721101,,0,0,,267.529998779,0.0
0,,0,,1539369019,552663087,,0,0,,268.309997559,0.0
0,,0,,1539369019,858884096,,0,0,,269.639984131,0.0
0,,0,,1539369020,165196895,,0,0,,269.290008545,0.0
0,,0,,1539369020,471245050,,0,0,,268.739990234,0.0
0,,0,,1539369020,727983951,,0,0,,269.320007324,0.0
0,,0,,1539369020,882793903,,0,0,,269.130004883,0.0
0,,0,,1539369021,188819885,,0,0,,269.549987793,0.0
0,,0,,1539369021,495162963,,0,0,,269.459991455,0.0
0,,0,,1539369021,752399921,,0,0,,270.130004883,0.0
0,,0,,1539369022,7370948,,0,0,,270.41998291,0.0
0,,0,,1539369022,313827037,,0,0,,269.239990234,0.0
0,,0,,1539369022,622283935,,0,0,,269.049987793,0.0
0,,0,,1539369022,877252101,,0,0,,268.690002441,0.0
0,,0,,1539369023,233768939,,0,0,,269.899993896,0.0
0,,0,,1539369023,490093946,,0,0,,268.160003662,0.0
0,,0,,1539369023,796921014,,0,0,,268.91998291,0.0
0,,0,,1539369024,52783966,,0,0,,269.369995117,0.0
0,,0,,1539369024,358781099,,0,0,,267.209991455,0.0
0,,0,,1539369024,614404916,,0,0,,267.829986572,0.0
0,,0,,1539369024,870171070,,0,0,,267.850006104,0.0
0,,0,,1539369025,227787017,,0,0,,267.829986572,0.0
0,,0,,1539369025,482614040,,0,0,,270.199981689,0.0
0,,0,,1539369025,687386989,,0,0,,268.889984131,0.0
0,,0,,1539369026,44163942,,0,0,,268.779998779,0.0
0,,0,,1539369026,300805091,,0,0,,270.040008545,0.0
0,,0,,1539369026,609040975,,0,0,,270.309997559,0.0
0,,0,,1539369026,865264892,,0,0,,268.949981689,0.0
0,,0,,1539369027,172303915,,0,0,,269.309997559,0.0
0,,0,,1539369027,479090929,,0,0,,268.619995117,0.0
0,,0,,1539369027,683620929,,0,0,,269.829986572,0.0
0,,0,,1539369028,41413068,,0,0,,268.739990234,0.0
0,,0,,1539369028,347738027,,0,0,,268.979980469,0.0
0,,0,,1539369028,604298114,,0,0,,270.869995117,0.0
0,,0,,1539369028,859903097,,0,0,,270.449981689,0.0
0,,0,,1539369029,217437028,,0,0,,268.299987793,0.0
0,,0,,1539369029,473922014,,0,0,,268.389984131,0.0
0,,0,,1539369029,781167030,,0,0,,269.889984131,0.0
0,,0,,1539369030,87599992,,0,0,,269.820007324,0.0
0,,0,,1539369030,292206048,,0,0,,270.449981689,0.0
0,,0,,1539369030,598939895,,0,0,,270.0,0.0
0,,0,,1539369030,855214118,,0,0,,270.009979248,0.0
0,,0,,1539369031,161242961,,0,0,,270.549987793,0.0
0,,0,,1539369031,416352987,,0,0,,270.989990234,0.0
0,,0,,1539369031,723325014,,0,0,,271.440002441,0.0
0,,0,,1539369031,978918075,,0,0,,270.630004883,0.0
0,,0,,1539369032,234894037,,0,0,,271.639984131,0.0
0,,0,,1539369032,597255945,,0,0,,271.350006104,0.0
0,,0,,1539369032,853574037,,0,0,,271.329986572,0.0
0,,0,,1539369033,108530044,,0,0,,272.079986572,0.0
0,,0,,1539369033,414815902,,0,0,,271.869995117,0.0
0,,0,,1539369033,670931100,,0,0,,271.5,0.0
0,,0,,1539369033,977797031,,0,0,,271.739990234,0.0
0,,0,,1539369034,284301996,,0,0,,270.959991455,0.0
0,,0,,1539369034,591104030,,0,0,,270.739990234,0.0
0,,0,,1539369034,846843957,,0,0,,270.66998291,0.0
0,,0,,1539369035,153960943,,0,0,,270.440002441,0.0
0,,0,,1539369035,407588958,,0,0,,269.679992676,0.0
0,,0,,1539369035,714756965,,0,0,,269.929992676,0.0
0,,0,,1539369036,20997047,,0,0,,269.239990234,0.0
0,,0,,1539369036,277347087,,0,0,,270.299987793,0.0
0,,0,,1539369036,635584115,,0,0,,269.769989014,0.0
0,,0,,1539369036,892069101,,0,0,,270.089996338,0.0
0,,0,,1539369037,147464036,,0,0,,269.130004883,0.0
0,,0,,1539369037,402919054,,0,0,,268.75,0.0
0,,0,,1539369037,710438966,,0,0,,268.320007324,0.0
0,,0,,1539369037,915721893,,0,0,,268.440002441,0.0
0,,0,,1539369038,222322940,,0,0,,268.809997559,0.0
0,,0,,1539369038,528366088,,0,0,,269.259979248,0.0
0,,0,,1539369038,784689903,,0,0,,264.579986572,0.0
0,,0,,1539369039,40381908,,0,0,,269.16998291,0.0
0,,0,,1539369039,295109987,,0,0,,269.199981689,0.0
0,,0,,1539369039,603038072,,0,0,,270.389984131,0.0
0,,0,,1539369039,858921051,,0,0,,270.070007324,0.0
0,,0,,1539369040,164134025,,0,0,,271.040008545,0.0
0,,0,,1539369040,469767093,,0,0,,271.179992676,0.0
0,,0,,1539369040,775985002,,0,0,,271.690002441,0.0
0,,0,,1539369041,32192945,,0,0,,272.100006104,0.0
0,,0,,1539369041,287853956,,0,0,,272.649993896,0.0
0,,0,,1539369041,593921899,,0,0,,273.049987793,0.0
0,,0,,1539369041,849170923,,0,0,,272.519989014,0.0
0,,0,,1539369042,156080007,,0,0,,272.489990234,0.0
0,,0,,1539369042,411102056,,0,0,,273.519989014,0.0
0,,0,,1539369042,718174934,,0,0,,273.799987793,0.0
0,,0,,1539369042,974039077,,0,0,,273.809997559,0.0
0,,0,,1539369043,280615091,,0,0,,273.509979248,0.0
0,,0,,1539369043,537003993,,0,0,,272.949981689,0.0
0,,0,,1539369043,791687965,,0,0,,272.16998291,0.0
0,,0,,1539369044,98491907,,0,0,,271.940002441,0.0
0,,0,,1539369044,353272914,,0,0,,271.160003662,0.0
0,,0,,1539369044,607625007,,0,0,,270.0,0.0
0,,0,,1539369044,913147926,,0,0,,270.699981689,0.0
0,,0,,1539369045,219732046,,0,0,,270.41998291,0.0
0,,0,,1539369045,477094888,,0,0,,270.739990234,0.0
0,,0,,1539369045,784112930,,0,0,,270.079986572,0.0
0,,0,,1539369046,90914011,,0,0,,270.75,0.0
0,,0,,1539369046,397461891,,0,0,,268.889984131,0.0
0,,0,,1539369046,705507993,,0,0,,267.41998291,0.0
0,,0,,1539369046,911031961,,0,0,,269.899993896,0.0
0,,0,,1539369047,219507932,,0,0,,267.199981689,0.0
0,,0,,1539369047,475512027,,0,0,,269.679992676,0.0
0,,0,,1539369047,783432006,,0,0,,269.809997559,0.0
0,,0,,1539369048,90354919,,0,0,,270.66998291,0.0
0,,0,,1539369048,345911026,,0,0,,270.949981689,0.0
0,,0,,1539369048,602461099,,0,0,,270.209991455,0.0
0,,0,,1539369048,858273029,,0,0,,270.799987793,0.0
0,,0,,1539369049,113904953,,0,0,,270.910003662,0.0
0,,0,,1539369049,420181035,,0,0,,270.540008545,0.0
0,,0,,1539369049,727632045,,0,0,,270.019989014,0.0
0,,0,,1539369050,33821105,,0,0,,271.130004883,0.0
0,,0,,1539369050,290431022,,0,0,,270.790008545,0.0
0,,0,,1539369050,596612930,,0,0,,268.739990234,0.0
0,,0,,1539369050,903014898,,0,0,,270.329986572,0.0
0,,0,,1539369051,108186960,,0,0,,266.970001221,0.0
0,,0,,1539369051,415364980,,0,0,,266.040008545,0.0
0,,0,,1539369051,672148942,,0,0,,269.630004883,0.0
0,,0,,1539369051,877016067,,0,0,,267.829986572,0.0
0,,0,,1539369052,183734893,,0,0,,266.91998291,0.0
0,,0,,1539369052,490729093,,0,0,,268.5,0.0
0,,0,,1539369052,847239971,,0,0,,266.559997559,0.0
0,,0,,1539369053,103020906,,0,0,,270.549987793,0.0
0,,0,,1539369053,308124065,,0,0,,269.459991455,0.0
0,,0,,1539369053,717823982,,0,0,,271.109985352,0.0
0,,0,,1539369054,24096965,,0,0,,272.149993896,0.0
0,,0,,1539369054,279527902,,0,0,,273.699981689,0.0
0,,0,,1539369054,585823059,,0,0,,275.570007324,0.0
0,,0,,1539369054,891648054,,0,0,,275.5,0.0
0,,0,,1539369055,96672058,,0,0,,275.429992676,0.0
0,,0,,1539369055,355781078,,0,0,,274.790008545,0.0
0,,0,,1539369055,713110923,,0,0,,276.179992676,0.0
0,,0,,1539369055,968945026,,0,0,,276.449981689,0.0
0,,0,,1539369056,225054025,,0,0,,276.089996338,0.0
0,,0,,1539369056,482742071,,0,0,,277.059997559,0.0
0,,0,,1539369056,839870929,,0,0,,276.440002441,0.0
0,,0,,1539369057,95995903,,0,0,,275.649993896,0.0
0,,0,,1539369057,402406930,,0,0,,275.139984131,0.0
0,,0,,1539369057,659816026,,0,0,,274.850006104,0.0
0,,0,,1539369057,966382026,,0,0,,274.089996338,0.0
0,,0,,1539369058,222856998,,0,0,,274.25,0.0
0,,0,,1539369058,428354024,,0,0,,274.359985352,0.0
0,,0,,1539369058,734595060,,0,0,,274.100006104,0.0
0,,0,,1539369058,989969015,,0,0,,273.320007324,0.0
0,,0,,1539369059,245244979,,0,0,,273.75,0.0
0,,0,,1539369059,501020908,,0,0,,273.329986572,0.0
0,,0,,1539369059,755691051,,0,0,,272.839996338,0.0
0,,0,,1539369060,10277986,,0,0,,273.109985352,0.0
0,,0,,1539369060,316282987,,0,0,,274.040008545,0.0
0,,0,,1539369060,520539999,,0,0,,272.579986572,0.0
0,,0,,1539369060,825675010,,0,0,,271.699981689,0.0
0,,0,,1539369061,81424951,,0,0,,272.079986572,0.0
0,,0,,1539369061,388197898,,0,0,,272.459991455,0.0
0,,0,,1539369061,644563913,,0,0,,272.429992676,0.0
0,,0,,1539369062,1562118,,0,0,,271.989990234,0.0
0,,0,,1539369062,206331968,,0,0,,272.109985352,0.0
0,,0,,1539369062,462455987,,0,0,,271.899993896,0.0
0,,0,,1539369062,718971014,,0,0,,271.109985352,0.0
0,,0,,1539369062,974793910,,0,0,,270.130004883,0.0
0,,0,,1539369063,179946899,,0,0,,268.699981689,0.0
0,,0,,1539369063,487389087,,0,0,,269.199981689,0.0
0,,0,,1539369063,794207096,,0,0,,267.880004883,0.0
0,,0,,1539369063,998836040,,0,0,,267.179992676,0.0
0,,0,,1539369064,305464029,,0,0,,270.130004883,0.0
0,,0,,1539369064,612561941,,0,0,,269.029998779,0.0
0,,0,,1539369064,867305994,,0,0,,267.41998291,0.0
0,,0,,1539369065,122868061,,0,0,,269.519989014,0.0
0,,0,,1539369065,378984928,,0,0,,269.509979248,0.0
0,,0,,1539369065,635390043,,0,0,,268.589996338,0.0
0,,0,,1539369065,890274047,,0,0,,269.639984131,0.0
0,,0,,1539369066,197092056,,0,0,,270.859985352,0.0
0,,0,,1539369066,453551054,,0,0,,271.529998779,0.0
0,,0,,1539369066,759089946,,0,0,,271.910003662,0.0
0,,0,,1539369067,15083074,,0,0,,272.410003662,0.0
0,,0,,1539369067,320789098,,0,0,,272.339996338,0.0
0,,0,,1539369067,577389955,,0,0,,272.429992676,0.0
0,,0,,1539369067,832549095,,0,0,,272.75,0.0
0,,0,,1539369068,88258981,,0,0,,272.449981689,0.0
0,,0,,1539369068,344664096,,0,0,,273.059997559,0.0
0,,0,,1539369068,650928020,,0,0,,272.940002441,0.0
0,,0,,1539369068,906594038,,0,0,,272.149993896,0.0
0,,0,,1539369069,212759017,,0,0,,271.739990234,0.0
0,,0,,1539369069,469266891,,0,0,,271.600006104,0.0
0,,0,,1539369069,775510072,,0,0,,271.179992676,0.0
0,,0,,1539369070,83055973,,0,0,,270.259979248,0.0
0,,0,,1539369070,287631034,,0,0,,270.130004883,0.0
0,,0,,1539369070,644982099,,0,0,,270.070007324,0.0
0,,0,,1539369070,900810956,,0,0,,269.940002441,0.0
0,,0,,1539369071,257833003,,0,0,,269.869995117,0.0
0,,0,,1539369071,514298915,,0,0,,269.639984131,0.0
0,,0,,1539369071,820724010,,0,0,,270.350006104,0.0
0,,0,,1539369072,25363922,,0,0,,269.660003662,0.0
0,,0,,1539369072,281326055,,0,0,,270.459991455,0.0
0,,0,,1539369072,538168907,,0,0,,270.479980469,0.0
0,,0,,1539369072,793425083,,0,0,,270.940002441,0.0
0,,0,,1539369073,150427103,,0,0,,269.910003662,0.0
0,,0,,1539369073,405844926,,0,0,,269.639984131,0.0
0,,0,,1539369073,611490964,,0,0,,269.729980469,0.0
0,,0,,1539369073,918118953,,0,0,,269.440002441,0.0
0,,0,,1539369074,173573017,,0,0,,268.869995117,0.0
0,,0,,1539369074,481515884,,0,0,,267.989990234,0.0
0,,0,,1539369074,787770986,,0,0,,269.519989014,0.0
0,,0,,1539369074,991564035,,0,0,,269.529998779,0.0
0,,0,,1539369075,297800064,,0,0,,268.41998291,0.0
0,,0,,1539369075,554171085,,0,0,,267.989990234,0.0
0,,0,,1539369075,860986948,,0,0,,268.91998291,0.0
0,,0,,1539369076,167929887,,0,0,,269.5,0.0
0,,0,,1539369076,423438072,,0,0,,268.190002441,0.0
0,,0,,1539369076,730823040,,0,0,,269.410003662,0.0
0,,0,,1539369076,986483097,,0,0,,269.320007324,0.0
0,,0,,1539369077,242238044,,0,0,,269.25,0.0
0,,0,,1539369077,498213052,,0,0,,270.410003662,0.0
0,,0,,1539369077,804291009,,0,0,,270.149993896,0.0
0,,0,,1539369078,110378980,,0,0,,270.179992676,0.0
0,,0,,1539369078,366137981,,0,0,,269.380004883,0.0
0,,0,,1539369078,723881959,,0,0,,269.739990234,0.0
0,,0,,1539369078,979648113,,0,0,,269.479980469,0.0
0,,0,,1539369079,235210895,,0,0,,269.949981689,0.0
0,,0,,1539369079,541337966,,0,0,,271.130004883,0.0
0,,0,,1539369079,797401905,,0,0,,270.639984131,0.0
0,,0,,1539369080,103771924,,0,0,,269.139984131,0.0
0,,0,,1539369080,359425067,,0,0,,270.130004883,0.0
0,,0,,1539369080,666944980,,0,0,,269.579986572,0.0
0,,0,,1539369080,973088026,,0,0,,270.790008545,0.0
0,,0,,1539369081,228264093,,0,0,,269.690002441,0.0
0,,0,,1539369081,535630941,,0,0,,270.459991455,0.0
0,,0,,1539369081,842964887,,0,0,,270.220001221,0.0
0,,0,,1539369082,97803115,,0,0,,268.959991455,0.0
0,,0,,1539369082,353813886,,0,0,,270.059997559,0.0
0,,0,,1539369082,609543085,,0,0,,269.859985352,0.0
0,,0,,1539369082,916167974,,0,0,,269.410003662,0.0
0,,0,,1539369083,227967977,,0,0,,270.029998779,0.0
0,,0,,1539369083,484154939,,0,0,,270.619995117,0.0
0,,0,,1539369083,739295005,,0,0,,270.479980469,0.0
0,,0,,1539369083,994991064,,0,0,,270.479980469,0.0
0,,0,,1539369084,301294088,,0,0,,271.049987793,0.0
0,,0,,1539369084,506139993,,0,0,,270.720001221,0.0
0,,0,,1539369084,863745927,,0,0,,271.549987793,0.0
0,,0,,1539369085,119384050,,0,0,,271.380004883,0.0
0,,0,,1539369085,375037908,,0,0,,271.089996338,0.0
0,,0,,1539369085,681876897,,0,0,,271.869995117,0.0
0,,0,,1539369085,988261938,,0,0,,271.199981689,0.0
0,,0,,1539369086,242285966,,0,0,,271.519989014,0.0
0,,0,,1539369086,600877046,,0,0,,271.899993896,0.0
0,,0,,1539369086,856580972,,0,0,,271.779998779,0.0
0,,0,,1539369087,112401962,,0,0,,272.279998779,0.0
0,,0,,1539369087,418313980,,0,0,,271.66998291,0.0
0,,0,,1539369087,725203990,,0,0,,271.769989014,0.0
0,,0,,1539369087,981364965,,0,0,,271.829986572,0.0
0,,0,,1539369088,287468910,,0,0,,271.989990234,0.0
0,,0,,1539369088,543159008,,0,0,,272.220001221,0.0
0,,0,,1539369088,798916101,,0,0,,271.75,0.0
0,,0,,1539369089,3622055,,0,0,,271.470001221,0.0
0,,0,,1539369089,309453010,,0,0,,270.290008545,0.0
0,,0,,1539369089,616712093,,0,0,,270.720001221,0.0
0,,0,,1539369089,923393011,,0,0,,270.100006104,0.0
0,,0,,1539369090,229646921,,0,0,,269.949981689,0.0
0,,0,,1539369090,588649034,,0,0,,269.809997559,0.0
0,,0,,1539369090,844568014,,0,0,,269.720001221,0.0
0,,0,,1539369091,151006937,,0,0,,269.040008545,0.0
0,,0,,1539369091,457902908,,0,0,,269.100006104,0.0
0,,0,,1539369091,663876056,,0,0,,269.449981689,0.0
0,,0,,1539369091,970328092,,0,0,,270.329986572,0.0
0,,0,,1539369092,276962041,,0,0,,271.220001221,0.0
0,,0,,1539369092,583522081,,0,0,,270.529998779,0.0
0,,0,,1539369092,838783979,,0,0,,270.179992676,0.0
0,,0,,1539369093,94701051,,0,0,,271.350006104,0.0
0,,0,,1539369093,350466012,,0,0,,270.979980469,0.0
0,,0,,1539369093,708180904,,0,0,,271.820007324,0.0
0,,0,,1539369093,963521003,,0,0,,271.470001221,0.0
0,,0,,1539369094,219038009,,0,0,,272.239990234,0.0
0,,0,,1539369094,475269079,,0,0,,273.359985352,0.0
0,,0,,1539369094,781682014,,0,0,,273.910003662,0.0
0,,0,,1539369095,88249921,,0,0,,274.429992676,0.0
0,,0,,1539369095,394913911,,0,0,,275.109985352,0.0
0,,0,,1539369095,651015043,,0,0,,274.660003662,0.0
0,,0,,1539369095,905976057,,0,0,,274.429992676,0.0
0,,0,,1539369096,212740898,,0,0,,274.529998779,0.0
0,,0,,1539369096,520371913,,0,0,,274.449981689,0.0
0,,0,,1539369096,775582075,,0,0,,273.009979248,0.0
0,,0,,1539369097,82823991,,0,0,,272.470001221,0.0
0,,0,,1539369097,389429092,,0,0,,272.049987793,0.0
0,,0,,1539369097,645350933,,0,0,,271.660003662,0.0
0,,0,,1539369098,1596927,,0,0,,270.940002441,0.0
0,,0,,1539369098,257122993,,0,0,,270.389984131,0.0
0,,0,,1539369098,564080953,,0,0,,269.839996338,0.0
0,,0,,1539369098,819051027,,0,0,,270.079986572,0.0
0,,0,,1539369099,74749946,,0,0,,269.519989014,0.0
0,,0,,1539369099,382477045,,0,0,,269.910003662,0.0
0,,0,,1539369099,689173936,,0,0,,268.019989014,0.0
0,,0,,1539369099,995908021,,0,0,,269.179992676,0.0
0,,0,,1539369100,200555086,,0,0,,268.709991455,0.0
0,,0,,1539369100,506783008,,0,0,,268.679992676,0.0
0,,0,,1539369100,764051914,,0,0,,269.5,0.0
0,,0,,1539369101,69853067,,0,0,,269.959991455,0.0
0,,0,,1539369101,375224113,,0,0,,270.410003662,0.0
0,,0,,1539369101,580111980,,0,0,,270.75,0.0
0,,0,,1539369101,886012077,,0,0,,270.799987793,0.0
0,,0,,1539369102,192734956,,0,0,,270.759979248,0.0
0,,0,,1539369102,397444009,,0,0,,270.979980469,0.0
0,,0,,1539369102,704150915,,0,0,,270.119995117,0.0
0,,0,,1539369103,10235071,,0,0,,270.589996338,0.0
0,,0,,1539369103,266738891,,0,0,,271.350006104,0.0
0,,0,,1539369103,573400020,,0,0,,271.070007324,0.0
0,,0,,1539369103,879950046,,0,0,,270.41998291,0.0
0,,0,,1539369104,84569931,,0,0,,270.589996338,0.0
0,,0,,1539369104,391050100,,0,0,,270.429992676,0.0
0,,0,,1539369104,697835922,,0,0,,270.639984131,0.0
0,,0,,1539369104,953532934,,0,0,,270.259979248,0.0
0,,0,,1539369105,310596942,,0,0,,269.579986572,0.0
0,,0,,1539369105,567382097,,0,0,,268.729980469,0.0
0,,0,,1539369105,823024034,,0,0,,267.970001221,0.0
0,,0,,1539369106,128657102,,0,0,,269.410003662,0.0
0,,0,,1539369106,384443044,,0,0,,270.649993896,0.0
0,,0,,1539369106,742222070,,0,0,,269.739990234,0.0
0,,0,,1539369106,998373031,,0,0,,267.479980469,0.0
