icd_ins,header,seq_num,timestamp_arrival,sec,nsec,timestamp_valid,sec,nsec,device_id,position,latitude,longitude,altitude,position_covariance,,,acceleration,,,angular_rate,,
0,,0,,1539369516,650438070,,2279,570369999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",196.0,94.0,-1272.0,-289000.0,395000.0,291000.0
0,,0,,1539369516,753310918,,2279,670368999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",184.0,206.0,-1370.0,-214000.0,353000.0,210000.0
0,,0,,1539369516,855304002,,2279,790407999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",171.0,196.0,-1583.0,-6000.0,286000.0,209000.0
0,,0,,1539369516,906518936,,2279,850406999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",194.0,145.0,-1768.0,252000.0,155000.0,248000.0
0,,0,,1539369517,10061025,,2279,950805999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",185.0,10.0,-1595.0,268000.0,200000.0,348000.0
0,,0,,1539369517,162503004,,2280,90577999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",201.0,189.0,-1547.0,-186000.0,473000.0,315000.0
0,,0,,1539369517,213942050,,2280,150736000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",176.0,280.0,-1854.0,-27000.0,361000.0,242000.0
0,,0,,1539369517,316602945,,2280,250479999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",183.0,134.0,-1941.0,371000.0,231000.0,311000.0
0,,0,,1539369517,468900918,,2280,370339999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",145.0,134.0,-1637.0,138000.0,377000.0,369000.0
0,,0,,1539369517,521372079,,2280,450426999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",128.0,163.0,-1521.0,48000.0,429000.0,329000.0
0,,0,,1539369517,623919963,,2280,550388999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",106.0,265.0,-1605.0,-127000.0,525000.0,233000.0
0,,0,,1539369517,726190090,,2280,652556000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",120.0,286.0,-1824.0,-93000.0,483000.0,181000.0
0,,0,,1539369517,828255891,,2280,750509999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",104.0,207.0,-2021.0,53000.0,344000.0,195000.0
0,,0,,1539369517,931024074,,2280,870331000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",72.0,218.0,-1719.0,-153000.0,430000.0,161000.0
0,,0,,1539369518,33339977,,2280,970218999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",52.0,163.0,-1725.0,-228000.0,496000.0,189000.0
0,,0,,1539369518,135051965,,2281,50304999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",44.0,159.0,-1776.0,-125000.0,521000.0,264000.0
0,,0,,1539369518,238086938,,2281,150431999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",26.0,191.0,-2213.0,244000.0,318000.0,301000.0
0,,0,,1539369518,340639114,,2281,270351000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-25.0,100.0,-2054.0,97000.0,364000.0,262000.0
0,,0,,1539369518,442763090,,2281,350566999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",78.0,193.0,-1909.0,-133000.0,451000.0,224000.0
0,,0,,1539369518,546164989,,2281,450692999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",26.0,217.0,-1946.0,-65000.0,377000.0,240000.0
0,,0,,1539369518,648361921,,2281,570418999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",47.0,228.0,-1735.0,-31000.0,400000.0,244000.0
0,,0,,1539369518,750667095,,2281,650514999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-19.0,58.0,-1840.0,102000.0,333000.0,288000.0
0,,0,,1539369518,802176952,,2281,750622999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",48.0,81.0,-1658.0,-72000.0,419000.0,272000.0
0,,0,,1539369518,954498052,,2281,870259999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",94.0,188.0,-1794.0,-35000.0,290000.0,218000.0
0,,0,,1539369519,6505966,,2281,950374000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",27.0,49.0,-1517.0,-181000.0,445000.0,259000.0
0,,0,,1539369519,108712911,,2282,50554999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",51.0,102.0,-1884.0,187000.0,156000.0,259000.0
0,,0,,1539369519,210922956,,2282,150450999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",41.0,128.0,-1443.0,-188000.0,404000.0,203000.0
0,,0,,1539369519,313448905,,2282,250447999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",42.0,52.0,-1870.0,103000.0,170000.0,282000.0
0,,0,,1539369519,415055990,,2282,350793000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",25.0,139.0,-1437.0,-146000.0,332000.0,194000.0
0,,0,,1539369519,568763971,,2282,470453999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-1.0,22.0,-1780.0,95000.0,151000.0,276000.0
0,,0,,1539369519,670881032,,2282,570343999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",8.0,-22.0,-1105.0,-164000.0,391000.0,260000.0
0,,0,,1539369519,721978902,,2282,650446000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",3.0,144.0,-1582.0,63000.0,128000.0,201000.0
0,,0,,1539369519,875523090,,2282,790383999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-30.0,129.0,-1607.0,-38000.0,124000.0,172000.0
0,,0,,1539369519,926812887,,2282,850515999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-16.0,-69.0,-1238.0,-234000.0,307000.0,202000.0
0,,0,,1539369520,28327941,,2282,950409999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",3.0,-39.0,-1223.0,-322000.0,292000.0,140000.0
0,,0,,1539369520,130728960,,2283,70443999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",10.0,-107.0,-1173.0,-393000.0,237000.0,124000.0
0,,0,,1539369520,233205080,,2283,150400999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",4.0,149.0,-1288.0,-379000.0,176000.0,96000.0
0,,0,,1539369520,335587978,,2283,270324000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-56.0,-202.0,-1135.0,-276000.0,160000.0,152000.0
0,,0,,1539369520,488477945,,2283,371713999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-52.0,-42.0,-1349.0,-255000.0,66000.0,105000.0
0,,0,,1539369520,540608882,,2283,450413000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-80.0,25.0,-1360.0,-327000.0,80000.0,90000.0
0,,0,,1539369520,643147945,,2283,550358999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-111.0,-227.0,-1090.0,-92000.0,48000.0,183000.0
0,,0,,1539369520,744798898,,2283,650533999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-18.0,-167.0,-931.0,-238000.0,55000.0,192000.0
0,,0,,1539369520,848237037,,2283,790422999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-119.0,-14.0,-1157.0,-61000.0,-44000.0,177000.0
0,,0,,1539369520,950300931,,2283,850247999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-121.0,11.0,-966.0,-203000.0,-13000.0,163000.0
0,,0,,1539369521,51933050,,2283,950410999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-124.0,-14.0,-1024.0,-169000.0,-18000.0,176000.0
0,,0,,1539369521,155306100,,2284,70561999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-21.0,-134.0,-628.0,-139000.0,-27000.0,187000.0
0,,0,,1539369521,206394910,,2284,150568000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-138.0,140.0,-1017.0,-108000.0,-36000.0,167000.0
0,,0,,1539369521,308624982,,2284,250428999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-106.0,173.0,-1029.0,-123000.0,-37000.0,116000.0
0,,0,,1539369521,411231994,,2284,350801999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-110.0,91.0,-634.0,-330000.0,9000.0,71000.0
0,,0,,1539369521,564300060,,2284,470281999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-92.0,177.0,-697.0,-323000.0,-69000.0,30000.0
0,,0,,1539369521,666245937,,2284,570158999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-37.0,-221.0,-704.0,-77000.0,-64000.0,77000.0
0,,0,,1539369521,768692016,,2284,670356999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-129.0,68.0,-907.0,-192000.0,-103000.0,95000.0
0,,0,,1539369521,820135116,,2284,750496999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-121.0,-83.0,-623.0,-191000.0,-80000.0,117000.0
0,,0,,1539369521,922045946,,2284,850515999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-98.0,98.0,-715.0,-310000.0,-10000.0,117000.0
0,,0,,1539369522,24884939,,2284,970438999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-73.0,162.0,-829.0,-258000.0,-32000.0,161000.0
0,,0,,1539369522,126372098,,2285,50346999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-76.0,165.0,-884.0,-249000.0,-40000.0,157000.0
0,,0,,1539369522,228637933,,2285,150497999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-17.0,-246.0,-581.0,-8000.0,-49000.0,164000.0
0,,0,,1539369522,331583023,,2285,270404999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-25.0,-229.0,-741.0,-77000.0,-67000.0,154000.0
0,,0,,1539369522,433469057,,2285,350543999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-70.0,-266.0,-576.0,-43000.0,-98000.0,166000.0
0,,0,,1539369522,536298036,,2285,450587999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-94.0,186.0,-764.0,-260000.0,-37000.0,158000.0
0,,0,,1539369522,638871908,,2285,550999999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-116.0,-254.0,-664.0,-55000.0,8000.0,203000.0
0,,0,,1539369522,740689992,,2285,670501999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-98.0,-72.0,-1249.0,-278000.0,0.0,218000.0
0,,0,,1539369522,842653989,,2285,750364999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-100.0,39.0,-1272.0,-383000.0,-7000.0,238000.0
0,,0,,1539369522,944452047,,2285,850454999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-51.0,308.0,-799.0,-443000.0,7000.0,225000.0
0,,0,,1539369523,47332048,,2285,950782999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-16.0,13.0,-791.0,104000.0,-9000.0,254000.0
0,,0,,1539369523,148780107,,2286,70529000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-35.0,370.0,-998.0,-19000.0,31000.0,180000.0
0,,0,,1539369523,250591039,,2286,150662999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-61.0,414.0,-1274.0,316000.0,-32000.0,194000.0
0,,0,,1539369523,353530883,,2286,270228999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",72.0,299.0,-927.0,71000.0,43000.0,74000.0
0,,0,,1539369523,455861091,,2286,390137999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",26.0,83.0,-1094.0,-85000.0,48000.0,30000.0
0,,0,,1539369523,507555961,,2286,450649999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-81.0,169.0,-1004.0,-28000.0,24000.0,7000.0
0,,0,,1539369523,610271930,,2286,550322999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-101.0,248.0,-1150.0,-103000.0,28000.0,-21000.0
0,,0,,1539369523,713231086,,2286,650819999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-97.0,269.0,-1181.0,-201000.0,37000.0,-43000.0
0,,0,,1539369523,865447044,,2286,790388999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-113.0,186.0,-1116.0,-229000.0,37000.0,-36000.0
0,,0,,1539369523,917159080,,2286,850603999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-25.0,-113.0,-1038.0,-174000.0,37000.0,-41000.0
0,,0,,1539369524,69937944,,2286,990217000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",35.0,-142.0,-1106.0,-175000.0,55000.0,-33000.0
0,,0,,1539369524,121495962,,2287,50459000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",33.0,-144.0,-1080.0,-204000.0,57000.0,-43000.0
0,,0,,1539369524,224174022,,2287,150349999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",90.0,-25.0,-911.0,-348000.0,59000.0,-61000.0
0,,0,,1539369524,326451063,,2287,270316000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-10.0,66.0,-925.0,-422000.0,25000.0,-74000.0
0,,0,,1539369524,428529977,,2287,370387999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-72.0,-227.0,-1039.0,-119000.0,-9000.0,-18000.0
0,,0,,1539369524,531402111,,2287,450843999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-105.0,-82.0,-1285.0,-286000.0,-9000.0,-47000.0
0,,0,,1539369524,633521080,,2287,550488999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",30.0,-73.0,-921.0,-412000.0,73000.0,-36000.0
0,,0,,1539369524,735800981,,2287,650386999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-73.0,-134.0,-959.0,-257000.0,-44000.0,-14000.0
0,,0,,1539369524,838305950,,2287,770524000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",23.0,-191.0,-1004.0,-82000.0,61000.0,50000.0
0,,0,,1539369524,940957069,,2287,850817000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-18.0,-164.0,-1106.0,-100000.0,73000.0,40000.0
0,,0,,1539369525,43651103,,2287,950663999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-51.0,223.0,-1037.0,-201000.0,9000.0,4000.0
0,,0,,1539369525,145571947,,2288,70212999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-9.0,-61.0,-1053.0,-70000.0,63000.0,17000.0
0,,0,,1539369525,247792959,,2288,170168000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-51.0,173.0,-1153.0,-208000.0,32000.0,-32000.0
0,,0,,1539369525,349210023,,2288,250502999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-24.0,239.0,-1268.0,-214000.0,65000.0,-74000.0
0,,0,,1539369525,452070951,,2288,370485999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-34.0,90.0,-1373.0,-38000.0,6000.0,-33000.0
0,,0,,1539369525,504204034,,2288,450358999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0.0,62.0,-1272.0,-239000.0,64000.0,-69000.0
0,,0,,1539369525,606255054,,2288,550872999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-7.0,-73.0,-1150.0,-96000.0,68000.0,-17000.0
0,,0,,1539369525,709041118,,2288,650459999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-57.0,147.0,-955.0,-198000.0,-56000.0,-32000.0
0,,0,,1539369525,810470104,,2288,750434000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",70.0,300.0,-845.0,-165000.0,64000.0,-81000.0
0,,0,,1539369525,912894964,,2288,850543999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-2.0,-104.0,-886.0,-74000.0,77000.0,-9000.0
0,,0,,1539369526,15435934,,2288,950346000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-74.0,201.0,-1059.0,-116000.0,-25000.0,-49000.0
0,,0,,1539369526,117309093,,2289,50463999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",77.0,-15.0,-1251.0,-156000.0,74000.0,-22000.0
0,,0,,1539369526,220130920,,2289,150450000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-56.0,58.0,-1318.0,75000.0,-5000.0,16000.0
0,,0,,1539369526,322297096,,2289,270207999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",99.0,65.0,-1211.0,-211000.0,76000.0,-8000.0
0,,0,,1539369526,424228906,,2289,350339000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",107.0,31.0,-1226.0,-59000.0,67000.0,21000.0
0,,0,,1539369526,528002023,,2289,450406999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",18.0,-41.0,-1177.0,128000.0,38000.0,39000.0
0,,0,,1539369526,630170106,,2289,550474000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-25.0,413.0,-1030.0,8000.0,-70000.0,-39000.0
0,,0,,1539369526,732351064,,2289,670517000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",102.0,152.0,-156.0,-164000.0,50000.0,-31000.0
0,,0,,1539369526,835690021,,2289,750697999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",102.0,128.0,-653.0,-28000.0,54000.0,-93000.0
0,,0,,1539369526,937762022,,2289,850449999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",10.0,100.0,-856.0,117000.0,-63000.0,-75000.0
0,,0,,1539369527,39716958,,2289,950630999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",38.0,304.0,-813.0,79000.0,-136000.0,-125000.0
0,,0,,1539369527,142271995,,2290,50615000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",108.0,307.0,-788.0,-84000.0,26000.0,-155000.0
0,,0,,1539369527,244009017,,2290,170478999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",74.0,-43.0,-1050.0,-199000.0,49000.0,-110000.0
0,,0,,1539369527,346327066,,2290,250532000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",39.0,-58.0,-758.0,15000.0,26000.0,-77000.0
0,,0,,1539369527,448494911,,2290,370316000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",31.0,176.0,-1606.0,160000.0,-28000.0,-66000.0
0,,0,,1539369527,551506996,,2290,470342000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",82.0,173.0,-1472.0,-37000.0,-62000.0,-116000.0
0,,0,,1539369527,602808952,,2290,550361000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",33.0,-25.0,-920.0,-86000.0,-7000.0,-28000.0
0,,0,,1539369527,756022930,,2290,670439999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",61.0,123.0,-676.0,-213000.0,97000.0,-25000.0
0,,0,,1539369527,857496976,,2290,770369999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",40.0,151.0,-128.0,-159000.0,155000.0,-102000.0
0,,0,,1539369527,909465074,,2290,850460999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",63.0,101.0,-1249.0,22000.0,-62000.0,-84000.0
0,,0,,1539369528,12140989,,2290,950657999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",38.0,175.0,-741.0,-404000.0,214000.0,-148000.0
0,,0,,1539369528,114377021,,2291,50781999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",21.0,176.0,-1281.0,-220000.0,6000.0,-156000.0
0,,0,,1539369528,267066955,,2291,170295999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",36.0,178.0,-1592.0,-91000.0,-3000.0,-58000.0
0,,0,,1539369528,318392038,,2291,250579999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",30.0,40.0,-851.0,-331000.0,248000.0,-45000.0
0,,0,,1539369528,420900106,,2291,350446999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",58.0,296.0,-1378.0,110000.0,132000.0,-22000.0
