icd_velocity3d,header,seq_num,timestamp_arrival,sec,nsec,timestamp_valid,sec,nsec,device_id,x,y,z,covariance,,
0,,0,,1539368813,575669050,,861,344000000,,23.4596271515,-8.89060688019,2.14355301857,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368813,830959081,,861,543000000,,23.81,-8.71,1.97,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368813,831216096,,861,622000000,,23.0251350403,-9.53253269196,2.12579417229,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368814,86128950,,861,743000000,,23.47,-9.28,1.93,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368814,86401939,,861,883000000,,22.74061203,-10.1386384964,2.08066868782,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368814,341470956,,862,143000000,,22.95,-10.31,1.86,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368814,392183065,,862,144000000,,22.4765110016,-10.7123117447,2.1256210804,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368814,748791933,,862,344000000,,22.79,-10.59,2.19,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368814,749068021,,862,442999999,,22.0508804321,-11.401348114,2.27466845512,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368815,5671024,,862,543000000,,22.55,-11.14,2.11,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368815,5992889,,862,723000000,,21.9829425812,-11.7833461761,1.97485351562,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368815,261455059,,862,942999999,,22.45,-11.79,1.7,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368815,261704921,,863,3000000,,22.2039604187,-11.9737358093,1.97822880745,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368815,516900062,,863,143000000,,22.63,-11.79,1.8,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368815,517340898,,863,263000000,,22.3961544037,-11.9527397156,1.94924581051,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368815,823072910,,863,543999999,,22.95,-11.83,1.69,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368815,823338985,,863,566000000,,22.5978069305,-12.0593805313,1.67587947845,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368816,28029918,,863,744000000,,22.92,-11.98,1.41,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368816,78716039,,863,843000000,,22.7633113861,-12.2396945953,1.02416110039,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368816,334255933,,863,942999999,,23.01,-12.09,0.97,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368816,334517002,,864,101999999,,22.9781913757,-12.275645256,0.678268015385,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368816,589878082,,864,343000000,,23.22,-12.18,0.47,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368816,590152978,,864,383000000,,23.2115688324,-12.351805687,0.3588976264,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368816,896300077,,864,543999999,,23.4,-12.22,0.34,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368816,896584987,,864,663999999,,23.4456501007,-12.1122770309,0.588429749012,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368817,253211021,,864,942999999,,23.8,-11.79,0.6,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368817,253468036,,864,942999999,,23.8162097931,-11.8136444092,0.54634398222,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368817,461178064,,865,143000000,,23.96,-11.66,0.56,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368817,461415052,,865,221999999,,24.2485237122,-11.5465345383,0.370819628239,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368817,765680074,,865,343000000,,24.22,-11.59,0.37,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368817,765932083,,865,483000000,,24.536195755,-11.3544063568,0.577094435692,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368817,921165943,,865,543000000,,24.39,-11.36,0.58,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368817,921438932,,865,723000000,,24.4884872437,-11.1990556717,0.597457706928,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368818,329072952,,865,942999999,,24.67,-11.16,0.4,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368818,329334020,,866,23000000,,24.985830307,-11.046380043,0.0310143455863,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368818,534065008,,866,143000000,,24.9,-11.06,0.1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368818,534317016,,866,283000000,,25.1754436493,-10.8261213303,0.312168240547,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368818,841157913,,866,543000000,,25.41,-10.65,0.68,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368818,841418981,,866,584000000,,25.7284641266,-10.3273563385,0.783977925777,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368819,96298933,,866,743000000,,25.69,-10.32,0.9,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368819,96582889,,866,866999999,,26.1295928955,-9.85638523102,0.732848286629,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368819,353308916,,867,143000000,,26.34,-9.6,0.61,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368819,353622913,,867,143000000,,26.3525238037,-9.33406925201,0.503318786621,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368819,659740924,,867,343000000,,26.46,-9.37,0.43,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368819,660020112,,867,422000000,,26.6426849365,-8.91541957855,0.229957401752,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368819,915221929,,867,543000000,,26.7,-9.0,0.2,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368819,915496110,,867,701999999,,26.9624881744,-8.62908744812,0.181397855282,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368820,221941947,,867,966000000,,27.0,-8.69,0.32,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368820,222227096,,867,966999999,,27.1701869965,-8.51090049744,0.0979640483856,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368820,528713941,,868,143000000,,27.22,-8.53,0.17,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368820,529231071,,868,267000000,,27.4855899811,-8.07485961914,0.14956793189,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368820,733714103,,868,343000000,,27.42,-8.28,0.29,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368820,734011888,,868,523000000,,27.7329597473,-7.55040550232,-0.121506005526,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368820,990993976,,868,743000000,,27.83,-7.46,-0.23,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368820,991246938,,868,783000000,,28.0678062439,-6.93726587296,-0.184597685933,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368821,348059892,,868,944000000,,28.07,-7.08,-0.17,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368821,348311901,,869,103000000,,28.1853141785,-6.54732275009,-0.702596664429,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368821,603996992,,869,343000000,,28.14,-6.53,-0.97,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368821,604254007,,869,343000000,,28.1947364807,-6.3764834404,-1.18518555164,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368821,809518098,,869,543000000,,28.17,-6.41,-1.06,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368821,809779882,,869,601999999,,28.2088317871,-5.95029640198,-1.005240798,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368822,115567922,,869,743000000,,28.2,-6.08,-0.94,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368822,115822076,,869,883000000,,28.4275283813,-5.42826557159,-1.32300853729,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368822,371500968,,870,144000000,,28.41,-5.26,-1.46,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368822,371752023,,870,168999999,,28.3611030579,-5.01180648804,-1.38364219666,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368822,677577018,,870,343000000,,28.42,-4.94,-1.2,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368822,677835941,,870,442000000,,28.3422489166,-4.4906411171,-1.09971785545,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368822,933356046,,870,543000000,,28.28,-4.56,-0.75,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368822,933634996,,870,701999999,,28.1923370361,-4.15281295776,-1.20868754387,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368823,188894987,,870,942999999,,28.14,-4.06,-1.03,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368823,189125061,,870,971000000,,27.9202194214,-3.86684656143,-0.805777132511,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368823,445369005,,871,143000000,,27.94,-3.84,-0.65,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368823,445640087,,871,241999999,,27.6255588531,-3.66104388237,-0.656158089638,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368823,701054096,,871,343000000,,27.72,-3.7,-0.65,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368823,701282024,,871,503000000,,27.3094158173,-3.41614961624,-0.473085731268,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368824,7549047,,871,744000000,,27.42,-3.38,-0.32,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368824,7841110,,871,783000000,,27.2313117981,-3.28259134293,-0.78672337532,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368824,365361928,,871,944000000,,27.41,-3.31,-0.86,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368824,365609884,,872,84000000,,27.0442829132,-3.36097717285,-1.22460103035,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368824,620135068,,872,343000000,,27.23,-3.3,-1.59,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368824,620413064,,872,366999999,,27.0768451691,-3.27330803871,-1.56648588181,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368824,876053094,,872,543999999,,27.22,-3.26,-1.57,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368824,876312017,,872,643000000,,26.9923267365,-2.98222494125,-1.19086766243,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368825,131609916,,872,743000000,,27.22,-3.01,-1.12,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368825,131839036,,872,902000000,,26.934381485,-2.63708090782,-0.888260364532,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368825,387639045,,873,144000000,,27.08,-2.41,-0.21,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368825,387871980,,873,182999999,,26.7779273987,-2.4123570919,-0.304027676582,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368825,694385051,,873,343000000,,26.98,-2.31,-0.32,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368825,694611072,,873,466999999,,26.5552082062,-2.31005239487,-0.26583302021,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368825,949392080,,873,543000000,,26.78,-2.31,-0.28,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368826,118017,,873,743000000,,26.5144233704,-2.29598236084,0.376407146454,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368826,255484104,,873,942999999,,26.74,-2.2,0.67,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368826,255737066,,873,983000000,,26.5412940979,-2.04917311668,0.873584747314,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368826,511156082,,874,143000000,,26.7,-2.07,0.99,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368826,511411905,,874,243000000,,26.7433662415,-2.08939361572,0.653071880341,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368826,716166019,,874,343000000,,26.85,-2.02,0.77,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368826,766865015,,874,522000000,,26.799118042,-2.1284532547,0.651072621346,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368827,22538900,,874,743000000,,27.12,-2.16,0.73,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368827,22790908,,874,771000000,,27.0252799988,-2.44644474983,0.650519490242,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368827,329240083,,874,942999999,,27.2,-2.39,0.73,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368827,329507112,,875,67999999,,27.3211345673,-2.83519625664,0.775158107281,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368827,585283041,,875,344000000,,27.61,-2.9,1.17,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368827,585567951,,875,344000000,,27.5185718536,-3.02862596512,1.15284252167,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368827,891566038,,875,543000000,,27.9,-2.98,1.22,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368827,891823053,,875,623000000,,28.068195343,-2.95831370354,1.17541956902,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368828,147099971,,875,744000000,,28.3,-2.92,1.16,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368828,147356986,,875,883000000,,28.6928215027,-2.53864169121,1.00920438766,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368828,452609062,,876,144000000,,28.95,-2.17,0.88,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368828,452872991,,876,144000000,,29.0197734833,-2.12750959396,0.669756650925,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368828,658549070,,876,343000000,,29.2,-1.93,0.46,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368828,658793926,,876,402000000,,29.4244880676,-1.85702133179,-0.141966104507,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368828,964776039,,876,543000000,,29.41,-1.79,-0.19,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368828,965101003,,876,721999999,,29.3996734619,-1.87566590309,-0.762342214584,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368829,220382928,,876,942999999,,29.4,-1.86,-0.61,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368829,220675945,,876,970000000,,29.3421535492,-1.9723700285,-0.601038813591,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368829,425713062,,877,143000000,,29.38,-1.99,-0.51,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368829,425929069,,877,221999999,,29.2459087372,-2.10927605629,-0.752824187279,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368829,732769966,,877,343000000,,29.32,-2.09,-0.74,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368829,733028888,,877,502000000,,29.1893901825,-2.00850701332,-1.14649498463,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368830,38618087,,877,744000000,,29.15,-1.85,-1.34,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368830,38853883,,877,802000000,,28.9831447601,-1.75107777119,-1.31102740765,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368830,293495893,,877,944000000,,29.16,-1.69,-1.26,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368830,293726921,,878,67000000,,28.9513530731,-1.55064344406,-0.587665200233,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368830,599941015,,878,344000000,,28.92,-1.51,-0.48,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368830,600181102,,878,383000000,,28.6679840088,-1.569622159,-0.542593061924,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368830,906538963,,878,543000000,,28.76,-1.6,-0.52,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368830,906797885,,878,643000000,,28.4300498962,-1.75044810772,-0.404465645552,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368831,161699056,,878,744000000,,28.6,-1.68,-0.37,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368831,161900997,,878,923000000,,28.365447998,-1.94066393375,-0.414928257465,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368831,417953014,,879,143000000,,28.54,-1.72,-0.36,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368831,418231964,,879,182999999,,28.4266834259,-1.74063301086,-0.210864543915,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368831,774243116,,879,344000000,,28.63,-1.61,-0.13,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368831,774498939,,879,466999999,,28.5262584686,-1.75512456894,0.0690442025661,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368831,928483009,,879,543000000,,28.58,-1.59,0.13,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368832,29656887,,879,723000000,,28.4601325989,-1.7173602581,0.22719450295,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368832,235483884,,879,961999999,,28.51,-1.71,0.37,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368832,286181926,,880,62000000,,28.4482002258,-1.84024095535,0.0864154025912,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368832,541300058,,880,143000000,,28.51,-1.74,0.28,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368832,541590929,,880,322000000,,28.3592128754,-1.75149703026,0.0968872383237,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368832,797302961,,880,543000000,,28.58,-1.62,0.09,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368832,797581911,,880,582999999,,28.4289188385,-1.73377037048,-0.151997625828,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368833,53049087,,880,743000000,,28.66,-1.64,-0.12,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368833,53371906,,880,843000000,,28.6622123718,-1.67764663696,-0.302320450544,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368833,309566974,,880,942999999,,28.71,-1.58,-0.21,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368833,309815883,,881,103000000,,28.6870422363,-1.65233778954,-0.166763156652,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368833,615453004,,881,343000000,,28.69,-1.62,-0.26,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368833,615710020,,881,402000000,,28.5051860809,-1.742816329,-0.196625337005,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368833,870302915,,881,543000000,,28.68,-1.73,-0.07,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368833,870578050,,881,643000000,,28.3573360443,-1.80931329727,-0.24947579205,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368834,227818012,,881,743000000,,28.49,-1.84,-0.3,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368834,228142023,,881,922000000,,28.3644371033,-1.64019167423,0.857293188572,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368834,434580087,,882,144000000,,28.46,-1.53,0.85,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368834,434834003,,882,201999999,,28.144990921,-1.86441278458,-0.0289423130453,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
